x1,x2,x3,x4
-2.173296045316027936e+00,-7.268609896329489839e-01,-2.101014166574294961e+00,-3.519357457160618097e+00
-2.397830778240241933e+00,9.493258678159551822e-01,-2.497596898296732704e+00,-3.267375022207796853e+00
-1.679696909218575174e+00,4.282410005915920914e-01,6.130168873091884629e-01,-4.347668008601107026e+00
-5.258409396506653621e-01,-2.100477323041637923e-01,8.168621885271665217e-01,-3.121060440386587587e+00
-1.156451664365404142e+00,1.516267452873854449e+00,1.830160537570612922e+00,-2.924360891414398367e+00
-1.379657500647975432e+00,1.091078490475086427e-01,3.295564427405559549e+00,-3.697477838645521153e+00
-2.794898025754952720e+00,4.764947012923034797e-01,5.220850173162114860e-01,-4.905622221875507449e+00
-3.002707271198861161e+00,9.112331290674522410e-01,1.894452437331177297e+00,-7.412386207662184034e+00
-1.309923615334636082e-01,1.673851316013959423e+00,3.703914273284997005e+00,-6.644186584175317378e+00
1.566334724765523490e+00,1.242915213305985755e+00,2.447595272035854919e+00,-7.287458077945180079e+00
7.711688832307255215e-01,-1.353610879270525924e-01,-7.023522756408886458e-01,-9.248180886289386393e+00
-7.065246832656481013e-01,8.533645075481746112e-01,-3.243513558118739648e-01,-8.939777927512061240e+00
-2.743857971105613913e+00,2.154769293088179882e+00,8.023578233081816169e-01,-8.614576711200109926e+00
-2.934834927945615402e+00,3.386677787761939173e-01,3.538291002298421084e+00,-7.824653608738612931e+00
-1.482921779428506781e+00,3.480494075079277883e-01,3.172625337436516979e+00,-9.797448452741617686e+00
1.615572572992682199e+00,6.710302788871929103e-01,1.501556065015258401e+00,-1.084165403649716097e+01
1.609436924438681027e+00,-7.289228551569437720e-01,-1.244645652497506472e+00,-1.100946515548060667e+01
5.409510383296562974e-01,2.850692843057502479e+00,-1.106996679845190457e+00,-9.031084905740129898e+00
-3.136921355576771653e-01,-1.426007559486249576e+00,-5.562432164723341010e-02,-8.137125108001294294e+00
-9.280005797604126139e-01,1.208931138921155668e+00,-4.813608329901436500e-02,-8.025481171593819241e+00
7.884434458963016645e-01,-8.504122465079184678e-01,2.928156384065883522e+00,-6.896352985615528119e+00
1.807660060146785819e+00,2.715262598267028871e+00,4.534508989143888891e-01,-8.901179709743663793e+00
1.995938623581951399e+00,6.631641566859209913e-01,-8.214001675776151368e-01,-8.251277493645087446e+00
-5.418482216275211094e-01,2.477636610130828476e+00,4.061356082270011214e-01,-7.164326986568537947e+00
-2.612228664809590484e+00,-1.834392553693408257e+00,7.119800334352336391e-01,-6.665872950216471970e+00
-2.620783767456476454e+00,9.527354882337566444e-01,2.753377835243765670e+00,-7.855437735603407745e+00
-5.436216384207134267e-01,-2.064293395224199301e+00,1.677170478236084783e+00,-8.105307498173946357e+00
3.443167333954016307e+00,6.623543961857303319e-01,5.407527270953714771e-01,-8.815824230199499567e+00
5.459784243751347077e+00,-1.346601290165277964e+00,-1.476914872344669227e+00,-8.858532368489692388e+00
2.108076381906590857e+00,1.902887371943921213e+00,-2.187737763330188656e+00,-6.296350694078226340e+00
-2.959653641939737678e+00,-2.886264309410773166e+00,-1.170314392131730274e+00,-5.452085172824618908e+00
-5.834922153631155517e+00,1.677422095157509618e+00,4.760986643971902854e-01,-2.426059228989580596e+00
-5.313975545361175001e+00,-1.209820177890893467e+00,4.254641089064067572e+00,-1.043761349251459247e+00
-5.966260485066319230e-01,1.467723046584371582e+00,3.056187847646047562e+00,-1.415745542264726042e+00
4.925547203072449420e+00,-1.222778531188784434e+00,1.877561059524126774e+00,-3.933261242253874634e+00
6.696999531359649538e+00,4.210462797584431094e-01,-7.546459663773057436e-01,-3.133767030784121665e+00
4.877985754692013565e+00,5.739322530365189579e-01,-3.838219581133949454e+00,-1.518255459258727846e+00
6.581208875354489507e-01,-2.742795665904942948e-02,-3.559736749260993260e+00,-1.141147765147862758e+00
-3.172674495517090687e+00,1.905168192302272578e-01,4.199201737229008025e-01,-1.421872606254725335e+00
-4.057407486495646864e+00,-2.809439260148687278e-01,1.425818252169997802e+00,-4.795922513045169921e-02
-2.557650955658371306e+00,1.471295372116138811e+00,1.806010019174832060e+00,-1.391388456272485197e+00
5.710790379826327090e-01,3.232038574686728061e-01,2.432038700978675028e+00,-2.274544621330366390e+00
2.399905310865095842e+00,1.822096818770686966e+00,3.221500550336111046e-01,-2.912346074481170888e+00
1.506635651556010647e+00,-2.924726719525927443e-03,1.091391547442001730e+00,-1.737357732777858210e+00
-1.181746578217187427e+00,-2.240851908153465022e-01,-4.907101663220775345e-01,-2.408298869670964848e+00
-2.787471971261603620e+00,1.231869786226351238e+00,-1.257105473803868945e-01,-3.804575891279850630e+00
-1.640575755565530480e+00,-5.397879077137568427e-01,3.145727428274950555e+00,-3.623374834922096444e+00
2.091103856978532960e+00,9.320475228102884646e-01,2.275709626689887966e+00,-5.320943045073741828e+00
5.125448611635734508e+00,-3.788351023264457940e-02,-1.085097954732592740e+00,-5.303687783064667371e+00
3.543454865777437846e+00,3.271203036664319663e-01,-1.882676583313491747e+00,-5.008532658839781604e+00
-1.900251053515388255e-01,-3.702128838388521470e-01,-3.550447225356915038e+00,-5.175834510942238786e+00
-3.315942386379470364e+00,4.603175240897258713e-01,-2.597780596198029812e+00,-2.099414645293812498e+00
-3.573136975293667028e+00,5.210841242246877503e-02,-6.396975112862043344e-01,-1.183635263191745945e+00
-1.877783040036145490e+00,1.151905759383487604e+00,3.151843108613039401e+00,-2.145525727898412782e+00
8.035202533029973671e-01,-2.281519727845881196e+00,2.130939024733571330e+00,-3.555354914699026203e+00
2.001672599467649860e+00,3.138401545711062557e-01,7.977745707923949992e-02,-3.746313872411624946e+00
2.003868148205190103e+00,-3.109885688649350666e+00,-1.295725125647232634e+00,-2.879869667876547190e+00
9.919994735832677879e-01,-1.493027045090496330e+00,-2.400970380973749485e+00,-1.809837697207185458e+00
-1.269417433852833677e+00,-9.965076540789382653e-01,-1.463522412578457832e+00,-1.258901927861018066e+00
-1.788278393628197183e+00,4.707160973005382054e-01,3.028138536962731386e+00,-2.203945113778208231e+00
-1.459358638235695116e+00,-6.517503740257121203e-01,1.764840868501738935e+00,-3.334417890923301542e+00
-1.534251655538501069e+00,2.590403776461603691e+00,8.668398162038529753e-01,-4.661257246565348566e+00
-9.479939525092142549e-01,-1.678273689288418413e-01,1.709939123295414198e+00,-5.187632873192928429e+00
4.998157720458028530e-01,-7.878236688710464897e-01,2.439575411458669851e+00,-5.455210750659378327e+00
1.415234582311367895e+00,4.975785840909712210e-01,2.637491555943646260e-01,-5.634225456080439010e+00
3.569790524861524705e-01,-3.753170146823154862e-01,-1.761444141955854192e+00,-6.498733927268848021e+00
6.108491791276740024e-01,-2.824444718653040809e-01,5.030481118564663623e-01,-4.717328054294339879e+00
-1.785705694291087053e-01,6.609458101899591265e-01,3.368434886001425710e-01,-3.338360461870090390e+00
-9.711213173648177710e-01,3.312851851785222346e-01,1.753328172866476797e-01,-2.302230073273262789e+00
-1.029173436685058451e+00,7.597527956859195797e-01,1.327980108777648827e-01,-2.843246702628272171e+00
-6.355340586664854907e-01,-1.397524635785731606e+00,-7.822852430304222393e-01,-2.952268281108563652e+00
-6.516874275792603477e-01,8.703966860123373284e-01,-1.025019372226721570e+00,-2.335400483604600286e+00
1.469226927784385017e+00,-1.688009427963783615e-01,7.861870086883132602e-01,-9.981192638592748523e-01
1.363875964991323020e+00,-5.415005317051264644e-01,3.248962259089127613e-02,-1.005861630309914379e+00
5.278645093573227642e-01,-3.969159205256191369e-01,5.689495473075019127e-01,-8.482347974038795257e-01
-1.377165723544125697e+00,2.775077871674284102e-01,1.891681548730697604e-01,-6.095419960903027956e-01
-2.136326160050383116e+00,-1.589418340864014567e+00,1.003791679350971577e-01,-1.503053868192794962e+00
-1.749180992226195164e+00,8.100662625813850326e-01,-7.082562998806907206e-01,-1.085229271775020043e+00
-1.231072395846713352e+00,-1.203916814149526449e+00,6.682245882846249430e-01,-6.196191890909136246e-01
2.657191551128765816e-01,5.570367660306986268e-01,3.494163109231475661e-01,-1.347605123700271523e+00
9.962614393062437790e-01,-8.196627252362330696e-01,7.483000857463777411e-01,-2.568318319132701255e+00
2.915386064413342915e+00,-4.790660457237007619e-01,-5.721506401367665307e-02,-2.950857107627441689e+00
2.150326290646380922e+00,-5.305297867665230704e-01,-1.495631447360299848e+00,-2.199991310252188637e+00
-8.682598188824308671e-02,-1.301548639590220047e+00,-3.135808106712497434e+00,-1.684865124295657601e+00
-2.257845052754217097e+00,2.553230679344670406e+00,-2.564839598159025513e+00,-9.698827372236358269e-01
-1.933739602348353515e+00,-1.954196774917201118e+00,1.707753113428260860e+00,7.620918640929165155e-01
-8.691290645479976540e-01,6.382666445645600595e-01,1.699919577212568145e+00,-1.427113971033317830e+00
6.769651426669804906e-01,1.004926658135647077e+00,2.215116404450119258e+00,-2.441878774292932874e+00
2.395857530989805362e+00,-3.160815605677158024e-01,8.160532004077748480e-01,-3.374599894223176744e+00
4.710397010406893514e+00,5.586237160264646562e-01,-6.793260335374216030e-01,-3.512337510765474846e+00
4.173213541654376968e+00,1.507778373349587309e+00,1.174156743918493451e+00,-4.206452538352830395e+00
1.609312976729400102e-01,-5.312138932930463575e-01,-1.345020777308523208e+00,-3.605820263195515185e+00
-3.453245679976821414e+00,1.485405584310078853e-01,-6.645229307357696236e-01,-5.158917782073158875e+00
-4.444503089727636080e+00,-6.350533718478281742e-01,9.034969209639412968e-01,-4.038080532831382463e+00
-3.515549898787851735e+00,-1.738092737282718181e-01,3.239114976267454704e+00,-3.841742995551422624e+00
-1.726002046404216506e+00,4.180673342076800525e-01,4.289678392764330717e+00,-4.969966027001254005e+00
5.007690407832829926e-01,3.423242073369495153e-01,3.475992006263123990e+00,-5.789953337187673021e+00
2.321984515037764929e+00,4.786163844356641772e-01,1.088297648950188989e+00,-6.689188195095288947e+00
2.548287279068321531e+00,-8.970665975337113740e-02,7.536624885303059296e-01,-7.766864668315085041e+00
2.610676713573468977e+00,6.272000488356136438e-01,-1.030246896574779081e+00,-9.469170216938486817e+00
1.297056959762708184e+00,-1.186211115028426244e+00,-1.902844866008550628e+00,-7.958342292761979131e+00
-2.406057440235886524e+00,-9.856498632987873432e-01,-2.642080960277569446e+00,-6.402797730604729232e+00
-4.621800157039809953e+00,-2.122598260527383651e+00,-6.836201561976110175e-02,-5.124386870860480059e+00
-2.846484828329897354e+00,-6.510791398089185167e-01,1.843727528556766915e+00,-5.896071394281028333e+00
-7.683738740867693817e-01,-4.479138613556936654e-01,1.936539479025263244e+00,-4.755279304726131251e+00
1.019714855762556827e+00,-5.841803936209732928e-01,1.295405234727992960e+00,-6.796336459011143027e+00
3.129483118707280020e+00,-1.348934841867570622e+00,2.729050868565064958e-01,-5.681180914281022787e+00
3.254805607968166203e+00,2.918867498024640961e-01,-1.680006247220598325e+00,-5.129837049519933245e+00
-1.486256620910419990e-02,-2.841290476176503987e-01,-2.018288092805177403e+00,-2.313105076661593706e+00
-3.802142747749085672e+00,3.031859221129975968e+00,-6.290672392682531422e-01,-4.814872378458627811e-01
-6.293685895821989895e+00,1.644816080518896328e-01,3.175794575902103567e+00,-1.101184053421618153e-01
-6.819920044777275869e+00,1.958998174552605498e+00,2.898800077647077700e+00,-6.654472365513681709e-01
-3.967420656479879959e+00,-1.531957465588391631e+00,5.071889354922378246e+00,-4.174272558454104054e-01
-1.590165279992280523e-01,1.021611621000309222e+00,3.433466612047419986e+00,-1.444451741739325890e+00
4.098635624736018279e+00,-1.984507721114506795e+00,2.637958960602264646e+00,-2.362380952593025718e+00
4.553767246477199215e+00,-1.406332295057427517e-01,5.364451703563166696e-01,-3.494221112374800153e+00
1.550125604611419128e+00,-1.522678164393959310e+00,-2.931071265729949360e+00,-3.947414557316700545e+00
-3.870499778735556617e-01,-3.658522717508129185e-01,-2.098893199262013010e+00,-2.195251161630483061e+00
-1.234031244438847708e+00,-2.410350641015204687e+00,-1.100178595711243101e+00,-1.537316130641918743e+00
-1.308795693927855330e+00,-1.235487001670248774e-01,-2.036558584996224774e-01,-9.149029670245604207e-01
-1.870068163550208551e+00,6.030544964357735793e-01,-6.716128306430302342e-02,-8.795193832180842053e-01
-2.357512292485385075e+00,6.149821211366021112e-01,8.705396079121830999e-01,-2.580810050163921954e+00
-3.695852979080017864e+00,1.316895854582342151e+00,9.931060739366145418e-01,-2.947188694934832043e+00
-2.321396801787131370e+00,7.591244648768855630e-01,3.376902200859949410e+00,-2.452282633174150739e+00
-7.770836149467204024e-01,-5.246337477437567065e-01,2.415073766167438407e+00,-1.485624715098212700e+00
7.705439309515449420e-02,2.642824878787916054e-01,1.485204577586096031e+00,-2.735501372290442212e+00
-1.033666226380053121e+00,-1.237724557829567584e-01,1.542213856170993047e+00,-2.923426460640260682e+00
-1.195578187136375092e+00,-1.231377589468698464e+00,1.743236686816696412e+00,-3.005895664628670971e+00
-7.894508369981934059e-01,2.888770988208443358e-01,1.244241061121233338e+00,-2.627251824196609409e+00
5.023812615147366101e-01,-1.420722908879868740e+00,7.869068656252652394e-01,-2.281267561353788054e+00
2.420959325830777331e+00,1.495098481492286968e+00,-7.525905343370036249e-01,-2.989216627915250779e+00
3.933987070631244976e+00,5.720430682597748007e-01,-1.013896381008858594e-01,-1.730234252624093916e+00
2.019911067385315562e+00,8.878255074403949010e-01,6.041067854079040789e-01,-1.498539690115506584e+00
3.430132586236949166e-01,1.155993915804877314e+00,-1.133023220337688874e+00,-2.617865459122349137e+00
-1.530070541765981673e+00,-1.278752244250008996e+00,7.072695371172335044e-01,-2.168458604330175898e+00
-2.277133237035435354e+00,1.524515257037010407e+00,5.292147209805732055e-01,-2.036254696154375043e+00
-2.967584111181744255e+00,-2.098768772071590294e-01,2.556486097055044926e+00,-2.045583051126775409e+00
-6.659472355182536329e-01,1.294112905805937519e+00,2.209683020357713801e+00,-5.054324987215942144e+00
1.837972514221601905e+00,2.187081549354545906e+00,2.332839109114548393e+00,-2.801952231291692463e+00
3.009886342469910048e+00,6.770368602335954389e-01,-2.660062787820257624e-01,-2.890045406898149594e+00
1.664946989601386651e+00,1.695239641425456689e-01,-5.483031617716721540e-01,-2.240915670036204066e+00
-7.065063596289204995e-01,9.208665618361628891e-01,-8.620175091013413393e-01,-1.442680839678601057e+00
-2.745964683153754748e+00,1.218766980898641661e+00,-7.065064503227642678e-01,-1.533470068564691147e+00
-4.640572239924988018e+00,-3.491979461382697103e-01,2.779270876082217345e+00,-1.055370490642108416e+00
-4.190940887863877862e+00,8.283761029799001641e-01,1.592137076732463852e+00,-4.193071912518734123e+00
-2.287968137426858561e+00,3.021152418238593484e-01,4.458454388027869975e+00,-4.805485158274288793e+00
8.585742653353176657e-01,1.178743523972433982e+00,4.303909262195679375e+00,-5.700620171557331695e+00
3.303008762949790622e+00,8.315152537267954669e-01,1.869714441134374017e+00,-9.245964760545152927e+00
5.303952061610772262e+00,-5.428858170157190299e-01,-1.363956511654089709e-01,-8.006962992936948353e+00
2.973580587959310684e+00,1.475802084086190069e+00,-2.301133370741681450e+00,-8.649651378604925611e+00
5.516270936727780683e-01,-9.940422179011072501e-01,-2.729539200636172502e+00,-7.548273368753027235e+00
-1.872985565976783562e+00,1.141360846947836905e+00,-1.985158439548816656e+00,-5.427819933170547451e+00
-2.039406738710349831e+00,-5.732079150550584146e-01,1.851232615337626397e+00,-3.744683883339373409e+00
-1.571890207856776023e+00,6.447235293991016025e-01,1.101263446469797014e+00,-2.779937569046897927e+00
-4.843044607591133754e-01,-2.365704282288056959e-01,6.469620426720484874e-01,-3.896845150276020853e+00
1.675709745279528207e+00,1.132356836523088717e+00,-1.032439784024163254e+00,-3.917829152846568519e+00
4.009477902003895977e+00,-2.980586933560285812e-01,-1.647758456806577509e+00,-3.546979014072759284e+00
4.398694027282476604e+00,4.960632371718070033e-01,-2.557082353311777467e+00,-3.698790144237354749e+00
2.879336378625646731e+00,-1.181949946345063784e+00,-2.910975646815132656e+00,-2.253528134150639239e+00
1.428197805638600437e+00,-3.176134654710895955e-01,-3.690214019292723968e+00,-1.872556104411674749e+00
-6.394373752206318207e-01,-2.651955027261020947e-01,-1.352759273661150008e+00,1.115052573472234965e-01
-1.945202212546437659e+00,6.793926765768768528e-01,-8.620486976773618082e-01,9.093402823286862446e-01
-3.711916468241984290e+00,4.527947085144844452e-01,9.850040901749326228e-01,1.841354210964649685e+00
-3.138391901918052618e+00,8.190013990636326735e-01,1.865875609835333515e+00,1.492318196006596986e+00
-1.070091319410866326e-01,1.001555990181919875e-01,2.632447726186822212e+00,1.996417837775945170e+00
3.264617435265402268e+00,1.155722863226359642e+00,5.925113577113256813e-01,-8.303801885750614620e-01
4.090667026306248566e+00,1.142004340842646126e+00,-9.094884773000301292e-01,-9.240492387491237025e-01
3.501474187462945586e+00,-1.298882910078180464e+00,-3.011801259801235808e+00,3.960291867146192857e-01
1.299974242269972935e+00,1.047520821838760385e+00,-4.436408464427199050e+00,-5.084105235692919500e-01
-2.469149824986766717e+00,-1.620571621497805426e+00,-1.050408228304747116e+00,1.837602483008159204e+00
-5.653084994651001338e+00,-5.640354865725737410e-01,-2.729889844791215658e+00,1.506057899574110959e+00
-6.145273520225592812e+00,-7.181062048301789513e-02,1.121631389502692588e+00,1.633287104853878180e+00
-3.210346736057713368e+00,-1.452506227113519843e+00,3.144525056996186674e+00,2.555360812091001854e+00
-6.045170797223424763e-01,9.122962299066028624e-01,2.871893295841629445e+00,1.009005623676825447e+00
3.133826510096751505e+00,-8.003790118514171326e-01,1.251842238030087318e+00,-8.594118635946748075e-01
4.261436881443029456e+00,-3.089623571019111115e-01,-7.929431218044609153e-01,-9.792637348395942798e-01
6.339004428537662328e-01,1.151193703112398437e+00,-1.365709810842467453e+00,-1.732338971980511122e+00
-3.013018594144352136e+00,-1.024440873528403184e+00,-1.998356367865194771e+00,-1.727984817752907798e+00
-5.698087712943342709e+00,-3.378786636307217206e-01,-1.896016434332259415e-01,-1.877663694830567831e+00
-6.010442118336997375e+00,1.077564353814055575e+00,1.911862680245739909e+00,-1.398797088122440968e+00
-2.336779856918490772e+00,8.359158255042942187e-01,4.222887351325698368e+00,-2.640315568239375299e+00
1.848781581871720370e+00,-1.299916286938701537e-01,3.535045547757885931e+00,-2.728921724763571532e+00
4.775841833392491687e+00,1.148846476212869838e+00,-5.210328011046845287e-01,-4.458965391691485536e+00
4.347105630607712712e+00,4.378097315048832816e-01,3.116905740286828319e-01,-4.569468087635748077e+00
8.910410550302919619e-01,6.588698118114311164e-01,-4.413371511844412787e-01,-5.070749453392689787e+00
-4.363297561139153125e+00,8.825753291291242864e-01,-2.282845924818684757e+00,-3.743771390010108835e+00
-8.459284814931663732e+00,-3.877031668576919055e-01,8.321527153729657567e-01,-3.364235772664822210e+00
-5.851823885899475997e+00,-1.834584267548656111e+00,5.942685634498750424e+00,-3.393084985720522528e+00
2.160689039105186726e+00,-1.355999035171494116e+00,3.774382496024388356e+00,-5.624071282136073435e+00
8.612125685133971587e+00,-1.231614789850891123e+00,6.287665952886005716e-01,-4.446163744859232381e+00
8.790664248585262186e+00,-1.647109265946005818e+00,-3.490661135803992288e+00,-5.683632769506473892e+00
5.412246149245517834e+00,-5.828604905003476055e-03,-5.862834350247691617e+00,-3.655892119853072053e+00
-1.745956495347915194e+00,-1.978221939184527489e+00,-4.756284725821132930e+00,-6.232011400541275226e-01
-5.248666549750966581e+00,-1.235054870301471652e+00,5.003979392133552917e-01,-1.814560441809873748e-01
-6.388570768747312556e+00,1.002636187661911649e+00,1.711142606483694761e+00,-5.511791447060142568e-01
-4.645064219475067091e+00,-1.255085802976509068e+00,3.712937408989841703e+00,-1.658626726393189976e+00
1.719214542824908154e+00,9.096834908958673083e-02,3.682025689144787339e+00,-8.531455568311345772e-01
6.425401613139483992e+00,-1.903592868310148400e+00,1.162807719385772209e-01,-4.656470661650997656e-01
8.930621456149200554e+00,-2.322076601483820668e-01,-4.075170770431900458e+00,-1.274675262329539427e+00
6.496506959270154091e+00,-3.944880307896093674e-01,-6.336962840195049296e+00,1.458801471969982222e+00
-2.625120756822229007e-01,6.712894495002359463e-01,-6.146509080044788575e+00,3.764111087372186581e+00
-7.289787545937064017e+00,-1.696531862417276937e+00,-2.641146038336616986e-01,4.749451711046763336e+00
-8.811898637539819390e+00,2.938424690381480908e-01,3.931460943412918407e+00,3.569170969839842833e+00
-4.394716807384051016e+00,-2.152237482557627146e+00,5.949604742500624432e+00,2.529319843539375334e+00
3.094644815927947157e+00,-1.822019158359927005e+00,2.845543687510638797e+00,-2.119966307859719734e-01
7.334678415170385435e+00,-1.450705890263541242e+00,-1.306219877434475762e-01,-1.566394540313951200e-01
6.750891477443197175e+00,3.250381578156580353e-02,-5.565546047278803421e+00,4.973080329710272141e-01
2.515491945746857194e+00,-2.600374498030848969e+00,-6.063419674531994374e+00,1.021106111852068565e+00
-2.260317288194337415e+00,-1.805681965113556942e+00,-5.846021392597053890e+00,3.841362579209511185e+00
-6.409394355869804549e+00,-4.319942767353824875e-01,-3.009681161682274286e+00,5.801909008612947005e+00
-4.824820298663605733e+00,-6.429829941564152440e-01,1.786602939330165452e+00,7.172288928047617418e+00
5.402615455614367956e-01,-2.873277953251535788e+00,2.369776096639585550e+00,6.449013285449152200e+00
5.076211294101413252e+00,-7.459860031507175027e-01,-6.033126579608893980e-01,5.713705635436067354e+00
8.915114702516703460e+00,-1.116231522647681107e+00,-2.870732176654937629e+00,5.973680076595109689e+00
6.402282344545961124e+00,7.081107855891691782e-01,-6.302063801648936980e+00,7.089526126989802890e+00
8.545540566314282493e-01,5.839155041501904453e-01,-4.660232978809462523e+00,9.231036825383950983e+00
-5.323134540200303633e+00,-7.736509702215390583e-01,-1.032151955929925702e+00,1.214379572310125610e+01
-6.398871135511717156e+00,6.062846209239122763e-02,2.419100140616581296e+00,1.315507567016196688e+01
-4.854692918283085135e+00,-1.292523507219104584e+00,3.299500265665101573e+00,1.070197548337259086e+01
-1.298523926528355243e+00,-2.363719637335174539e+00,2.610995518479586330e-01,9.561062417877446151e+00
2.031162324665608310e+00,-1.557527290380184226e+00,-7.323122078547149583e-01,6.840675457259449921e+00
5.021463984404256564e+00,-1.075147765917639386e+00,-1.604545166706443871e+00,6.452091365225990138e+00
3.608239452142235848e+00,1.036291670179410040e-01,-2.673956833950521972e+00,4.555646915227621108e+00
-3.721794844870730534e-01,-9.662652954845268871e-02,-1.961751872162475596e+00,4.612904190522036707e+00
-4.766335298542662358e+00,5.564588726734750468e-01,4.448654058189505101e-03,6.116396148035393665e+00
-5.645133807245644064e+00,-5.071698558975644699e-01,4.297490850235057280e+00,5.783996322202227702e+00
-4.158598393934390458e+00,-4.490349140458315680e-01,4.704668055996226173e+00,4.543781967145264389e+00
9.285095512972365572e-01,-1.067664785660046078e+00,4.921370380155968505e+00,2.416775941869018673e+00
6.178166256876792772e+00,1.028243486046660216e-01,1.597083306860076712e+00,1.561692909426494191e+00
5.544810790282912905e+00,-7.374514191755909831e-01,-3.029309939342864411e+00,3.072826139226849662e-01
1.925018152478252143e+00,-4.030682961969424272e-02,-6.077948689682608929e+00,1.953885141221407995e+00
-1.188486142235437359e+00,-2.049645475301027808e+00,-4.306150152392864250e+00,4.628969061232224291e+00
-3.041456396943607920e+00,-7.984590859621822911e-01,-1.324478953490177968e+00,5.248305765053861371e+00
-4.454496635236711022e+00,-1.435882718938395808e+00,4.427290780720619101e-01,3.523738478275717512e+00
-3.306854528305465113e+00,-8.885699353205682716e-01,2.169253607541790085e+00,3.015637464341570428e+00
8.929974026067744042e-02,-2.721191078144027387e+00,4.645137422786646653e+00,2.414494633375934729e+00
2.591104087515627263e+00,-6.085030931814352506e-01,1.166265669405151417e+00,2.146947412193886073e+00
3.508465036399684767e+00,-6.748590469566091432e-01,1.805305718165999274e-01,1.672337336113702388e+00
2.716523391241287388e+00,6.978480902438910505e-02,-2.524676584118124900e+00,5.847430004559904804e-01
9.901767555182184877e-01,2.588442416475367214e-01,-1.404304851174343671e+00,1.936683678708127188e+00
-7.957960079777236517e-01,1.436473595887323595e+00,-2.752959223566827651e-01,1.057021272063098039e+00
-2.555040241219050934e+00,-1.929589896525219395e+00,3.270566036249683006e-01,1.759446017839352283e-01
-1.860325036196320170e+00,2.671015861893429211e+00,1.251827713666088471e+00,5.942776833434971762e-01
-3.329444578184541648e-01,-1.254401109602469422e+00,1.077621560881599549e+00,1.220486838770418192e+00
1.321457080527508987e+00,8.628755920966555415e-01,2.874440248891846350e-01,6.439797742268278391e-01
3.001356685447969408e+00,6.006376651501110775e-01,1.360570872036664047e+00,-1.877041097745806297e+00
3.368223519974034463e+00,2.514958105780170428e+00,-1.709965788698768474e-01,-4.082918582007768471e+00
-4.305019236513354386e-01,2.093859119449398953e+00,-7.552485647686921766e-01,-3.165119316668087102e+00
-3.202873595410352436e+00,1.572367511928931760e+00,1.665051114926513698e+00,-3.715804074678676461e+00
-3.318527835268171966e+00,-4.812932541225256600e-01,4.275665426245309320e+00,-5.175092169964618627e+00
-2.183079231377013762e+00,1.800996423698126847e-01,3.403723321368767429e+00,-7.486596761858312021e+00
5.895778987960075268e-01,7.546966503452199326e-01,2.816345623793663488e+00,-7.935523490237605060e+00
2.744256031072786595e+00,1.027797800744476131e+00,2.326628283711289491e+00,-6.650064365327756910e+00
4.085699518018892640e+00,1.583700689371725923e-01,-1.417821596984963461e+00,-6.030081446962030967e+00
1.574427412401030901e+00,7.947679241318820198e-01,-3.592876204468318235e+00,-5.527320756060111862e+00
-1.800275759861835967e+00,1.538748918629785800e+00,-5.560026443754075842e-01,-4.224370044943603020e+00
-4.239382570133066963e+00,2.611558811624646204e+00,9.959885641567900461e-01,-4.714067922166373492e+00
-5.700820945439229348e+00,1.002958494305944859e+00,3.744493709324130837e+00,-5.097321360754353492e+00
-4.085808834593067651e+00,1.789020339633807133e+00,3.138436157949759941e+00,-4.504051843904061769e+00
-4.059442462188506684e-01,-9.611638079584526873e-01,4.580892837271982820e+00,-4.801153574434505522e+00
2.365466355897837047e+00,2.689960219199769575e-01,1.704154813614600972e+00,-5.932227982417439982e+00
3.363570705553345697e+00,-7.397512495330633708e-01,-1.823339560401240567e+00,-7.406285015584356479e+00
3.218769696923938994e+00,8.517773389202103473e-01,-3.244812326283609050e+00,-7.162103769206262349e+00
5.926019811677163407e-01,-6.272290781814227056e-01,-1.747182435139436274e+00,-5.056081713636028319e+00
-4.390166082987127183e+00,4.785989999958387142e-01,-3.068938147127497906e+00,-2.535007497972548762e+00
-6.301628398826650823e+00,1.317244237592121170e+00,9.983148888325711345e-01,-1.371738917948046588e-01
-6.226131348194866355e+00,-7.786047149984612892e-01,2.525482808043224559e+00,-1.153601958405111372e+00
-1.025774798906570418e+00,7.003808388527578144e-01,4.378834435306008466e+00,-1.186705149839336393e+00
3.487700004009124832e+00,-1.426402259178321863e+00,9.408045336591959185e-01,-5.018037783099632776e+00
5.239020043489193590e+00,1.598805761940694792e-01,-2.289832078645021696e+00,-4.930700284039374992e+00
2.652195686532466290e+00,-1.659001763730937995e+00,-2.548651049358013232e+00,-2.827907299974567135e+00
-1.016277383457835581e+00,1.520376721378995377e-01,-2.044840634672794977e+00,-3.093912811380298056e+00
-1.951298003699855288e+00,-6.340580984549889498e-01,5.939437696736172834e-01,-3.739747065704235762e+00
-2.353659280810033838e+00,2.011563450175823387e-01,5.966341450057000007e-01,-1.659182735999632285e+00
-6.254443382691750042e-01,-1.892403278438917091e+00,1.504205839855948801e+00,-3.161713374477887584e+00
7.026878815446210291e-01,-3.534285676137483012e-01,-1.141809005374111230e+00,-2.563150852112801026e+00
2.128563379413972889e+00,-4.030233162226177779e-01,-2.136519473141965664e-01,-2.258859469060431557e+00
3.594567308495546509e+00,-2.664335971812491488e-01,-3.475003038822194190e-01,-1.618900710635403417e+00
